4.450E-01	3.676E-02
4.460E-01	3.656E-02
4.470E-01	3.635E-02
4.480E-01	3.615E-02
4.490E-01	3.595E-02
4.500E-01	3.575E-02
4.510E-01	3.555E-02
4.520E-01	3.535E-02
4.530E-01	3.515E-02
4.540E-01	3.496E-02
4.550E-01	3.477E-02
4.560E-01	3.458E-02
4.570E-01	3.439E-02
4.580E-01	3.420E-02
4.590E-01	3.401E-02
4.600E-01	3.383E-02
4.610E-01	3.365E-02
4.620E-01	3.346E-02
4.630E-01	3.328E-02
4.640E-01	3.310E-02
4.650E-01	3.293E-02
4.660E-01	3.275E-02
4.670E-01	3.258E-02
4.680E-01	3.240E-02
4.690E-01	3.223E-02
4.700E-01	3.206E-02
4.710E-01	3.189E-02
4.720E-01	3.172E-02
4.730E-01	3.156E-02
4.740E-01	3.139E-02
4.750E-01	3.123E-02
4.760E-01	3.107E-02
4.770E-01	3.090E-02
4.780E-01	3.074E-02
4.790E-01	3.058E-02
4.800E-01	3.043E-02
4.810E-01	3.027E-02
4.820E-01	3.012E-02
4.830E-01	2.996E-02
4.840E-01	2.981E-02
4.850E-01	2.966E-02
4.860E-01	2.951E-02
4.870E-01	2.936E-02
4.880E-01	2.921E-02
4.890E-01	2.906E-02
4.900E-01	2.891E-02
4.910E-01	2.877E-02
4.920E-01	2.863E-02
4.930E-01	2.848E-02
4.940E-01	2.834E-02
4.950E-01	2.820E-02
4.960E-01	2.806E-02
4.970E-01	2.792E-02
4.980E-01	2.778E-02
4.990E-01	2.765E-02
5.000E-01	2.751E-02
5.010E-01	2.738E-02
5.020E-01	2.724E-02
5.030E-01	2.711E-02
5.040E-01	2.698E-02
5.050E-01	2.685E-02
5.060E-01	2.672E-02
5.070E-01	2.659E-02
5.080E-01	2.646E-02
5.090E-01	2.634E-02
5.100E-01	2.621E-02
5.110E-01	2.608E-02
5.120E-01	2.596E-02
5.130E-01	2.584E-02
5.140E-01	2.571E-02
5.150E-01	2.559E-02
5.160E-01	2.547E-02
5.170E-01	2.535E-02
5.180E-01	2.523E-02
5.190E-01	2.511E-02
5.200E-01	2.500E-02
5.210E-01	2.488E-02
5.220E-01	2.476E-02
5.230E-01	2.465E-02
5.240E-01	2.454E-02
5.250E-01	2.442E-02
5.260E-01	2.431E-02
5.270E-01	2.420E-02
5.280E-01	2.409E-02
5.290E-01	2.398E-02
5.300E-01	2.387E-02
5.310E-01	2.376E-02
5.320E-01	2.365E-02
5.330E-01	2.354E-02
5.340E-01	2.344E-02
5.350E-01	2.333E-02
5.360E-01	2.323E-02
5.370E-01	2.312E-02
5.380E-01	2.302E-02
5.390E-01	2.292E-02
5.400E-01	2.281E-02
5.410E-01	2.271E-02
5.420E-01	2.261E-02
5.430E-01	2.251E-02
5.440E-01	2.241E-02
5.450E-01	2.231E-02
5.460E-01	2.221E-02
5.470E-01	2.212E-02
5.480E-01	2.202E-02
5.490E-01	2.192E-02
5.500E-01	2.183E-02
5.510E-01	2.173E-02
5.520E-01	2.164E-02
5.530E-01	2.155E-02
5.540E-01	2.145E-02
5.550E-01	2.136E-02
5.560E-01	2.127E-02
5.570E-01	2.118E-02
5.580E-01	2.109E-02
5.590E-01	2.100E-02
5.600E-01	2.091E-02
5.610E-01	2.082E-02
5.620E-01	2.073E-02
5.630E-01	2.064E-02
5.640E-01	2.055E-02
5.650E-01	2.047E-02
5.660E-01	2.038E-02
5.670E-01	2.030E-02
5.680E-01	2.021E-02
5.690E-01	2.013E-02
5.700E-01	2.004E-02
5.710E-01	1.996E-02
5.720E-01	1.988E-02
5.730E-01	1.979E-02
5.740E-01	1.971E-02
5.750E-01	1.963E-02
5.760E-01	1.955E-02
5.770E-01	1.947E-02
5.780E-01	1.939E-02
5.790E-01	1.931E-02
5.800E-01	1.923E-02
5.810E-01	1.915E-02
5.820E-01	1.908E-02
5.830E-01	1.900E-02
5.840E-01	1.892E-02
5.850E-01	1.885E-02
5.860E-01	1.877E-02
5.870E-01	1.869E-02
5.880E-01	1.862E-02
5.890E-01	1.855E-02
5.900E-01	1.847E-02
5.910E-01	1.840E-02
5.920E-01	1.832E-02
5.930E-01	1.825E-02
5.940E-01	1.818E-02
5.950E-01	1.811E-02
5.960E-01	1.804E-02
5.970E-01	1.797E-02
5.980E-01	1.790E-02
5.990E-01	1.782E-02
